

X [ m ], Y [ m ], Z [ m ]
3.66677297e-03, 5.71296923e-03, -5.25232792e-01
3.92871909e-03, 5.98885678e-03, -5.24797380e-01
3.92518099e-03, 5.99593204e-03, -5.24953842e-01
3.99123598e-03, 6.08108519e-03, -5.24876654e-01
4.00897022e-03, 6.10732287e-03, -5.24734318e-01
3.93915549e-03, 6.00241311e-03, -5.24627686e-01
3.86253977e-03, 5.88789582e-03, -5.24712205e-01
4.00536647e-03, 6.12742407e-03, -5.25197446e-01
3.92328715e-03, 6.01366302e-03, -5.25129080e-01
4.01103077e-03, 6.11737510e-03, -5.25010407e-01
4.76046838e-03, 7.10203312e-03, -5.25182128e-01
4.83671902e-03, 7.20823137e-03, -5.25083601e-01
4.74111084e-03, 7.11332448e-03, -5.24993122e-01
4.66648722e-03, 6.99756388e-03, -5.25102675e-01
4.67935344e-03, 6.99266791e-03, -5.25308371e-01
4.77299374e-03, 7.10092671e-03, -5.25363088e-01
4.85325838e-03, 7.19693443e-03, -5.25268972e-01
4.71920846e-03, 7.13442080e-03, -5.24819732e-01
4.69079707e-03, 7.16380076e-03, -5.24648130e-01
4.62300191e-03, 7.03430921e-03, -5.24726510e-01
4.81351418e-03, 7.22680287e-03, -5.24910927e-01
4.64997115e-03, 7.01429322e-03, -5.24913013e-01
4.79156664e-03, 7.25829601e-03, -5.24750054e-01
4.52780910e-03, 6.93981349e-03, -5.24620116e-01
4.46461653e-03, 6.81538554e-03, -5.24700582e-01
4.55605937e-03, 6.91276090e-03, -5.24809957e-01
4.59368853e-03, 7.07077375e-03, -5.24552047e-01
4.49455902e-03, 6.97563682e-03, -5.24452567e-01
5.31231891e-03, 8.41024891e-03, -5.27297854e-01
5.19826962e-03, 8.25932063e-03, -5.27286410e-01
5.26938820e-03, 8.48883949e-03, -5.27437210e-01
5.34987729e-03, 8.33838340e-03, -5.27165830e-01
5.42785274e-03, 8.48315284e-03, -5.27216911e-01
4.96624131e-03, 8.18671286e-03, -5.27538061e-01
5.03662974e-03, 8.14871490e-03, -5.27385712e-01
5.08038793e-03, 7.92117137e-03, -5.27026951e-01
4.95649129e-03, 7.84510560e-03, -5.27098715e-01
5.03206579e-03, 7.97308050e-03, -5.27165115e-01
5.16319601e-03, 8.05994123e-03, -5.27095497e-01
4.68854886e-03, 7.53870793e-03, -5.27033091e-01
4.56744572e-03, 7.46285636e-03, -5.27108252e-01
4.64463234e-03, 7.57509144e-03, -5.27169347e-01
4.76003299e-03, 7.64957909e-03, -5.27101219e-01
4.63146670e-03, 7.77414069e-03, -5.27517200e-01
5.11313509e-03, 7.49304611e-03, -5.26277959e-01
5.07318135e-03, 7.53130205e-03, -5.26435673e-01
5.19770058e-03, 7.60352006e-03, -5.26363432e-01
5.14269667e-03, 7.46135507e-03, -5.26100576e-01
5.23353508e-03, 7.56481197e-03, -5.26195168e-01
5.15534682e-03, 7.45401811e-03, -5.25919378e-01
5.25557669e-03, 7.54472474e-03, -5.25826812e-01
5.15737338e-03, 7.45169818e-03, -5.25732040e-01
5.25114127e-03, 7.54821394e-03, -5.26013732e-01
5.05767204e-03, 7.36327283e-03, -5.25825500e-01
5.27157309e-03, 7.71885458e-03, -5.26440620e-01
5.33844577e-03, 7.83930812e-03, -5.26517093e-01
5.38457185e-03, 7.79697346e-03, -5.26358366e-01
5.15299151e-03, 7.64745614e-03, -5.26519537e-01
5.22292312e-03, 7.76564423e-03, -5.26596963e-01
5.31257270e-03, 7.67913787e-03, -5.26279330e-01
5.30284876e-03, 8.03024415e-03, -5.26854336e-01
5.32109151e-03, 8.13474413e-03, -5.26964784e-01
5.40975621e-03, 8.11391976e-03, -5.26801050e-01
5.34731243e-03, 7.98670575e-03, -5.26725948e-01
3.58886598e-03, 5.98262344e-03, -5.26288927e-01
3.63225117e-03, 5.94080752e-03, -5.26132822e-01
3.46064102e-03, 5.90004819e-03, -5.26351273e-01
3.35662137e-03, 6.55512279e-03, -5.27233422e-01
3.42568709e-03, 6.47581555e-03, -5.27101219e-01
3.26233078e-03, 6.45380979e-03, -5.27142227e-01
3.28926858e-03, 6.63084583e-03, -5.27357638e-01
3.52897495e-03, 6.58572046e-03, -5.27202189e-01
3.46162752e-03, 6.65322738e-03, -5.27333021e-01
3.17214662e-03, 6.33829366e-03, -5.27054191e-01
4.02442366e-03, 7.07874028e-03, -5.27445734e-01
3.89840151e-03, 7.01314444e-03, -5.27525723e-01
4.09591431e-03, 7.18215993e-03, -5.27491748e-01
4.13104193e-03, 7.15298532e-03, -5.27381480e-01
3.94683657e-03, 6.96434220e-03, -5.27384698e-01
4.06255666e-03, 7.03728665e-03, -5.27311563e-01
4.77554556e-03, 7.46726152e-03, -5.24354398e-01
4.74309130e-03, 7.52613554e-03, -5.24209499e-01
4.71413368e-03, 7.32859317e-03, -5.24421990e-01
4.85031353e-03, 7.62635376e-03, -5.24282157e-01
5.25438460e-03, 7.95679633e-03, -5.24519622e-01
5.19679440e-03, 8.00278317e-03, -5.24358749e-01
5.14629064e-03, 7.80972512e-03, -5.24544060e-01
4.60752845e-03, 7.84392748e-03, -5.23597598e-01
4.48791869e-03, 7.74081051e-03, -5.23519456e-01
4.55264468e-03, 7.69755291e-03, -5.23646057e-01
4.90720058e-03, 8.18883628e-03, -5.23692787e-01
4.86946106e-03, 7.96737336e-03, -5.23857594e-01
4.93673002e-03, 7.78440479e-03, -5.24219871e-01
4.81563946e-03, 7.67882913e-03, -5.24141610e-01
4.88425698e-03, 7.82004651e-03, -5.24072826e-01
4.69604041e-03, 7.55478535e-03, -5.24066210e-01
4.58747661e-03, 7.45275104e-03, -5.23973167e-01
4.75523807e-03, 7.68846413e-03, -5.24001718e-01
4.64901607e-03, 7.59362103e-03, -5.23914337e-01
4.91285743e-03, 7.31894514e-03, -5.25001049e-01
5.01569267e-03, 7.40515534e-03, -5.25093436e-01
4.98701492e-03, 7.43112992e-03, -5.24920702e-01
4.93365573e-03, 7.29892077e-03, -5.25176466e-01
4.88120038e-03, 7.34247128e-03, -5.24827123e-01
5.06490935e-03, 7.54352100e-03, -5.24840474e-01
5.09375194e-03, 7.51266209e-03, -5.25008619e-01
5.03250118e-03, 7.58621795e-03, -5.24680495e-01
4.95525403e-03, 7.46270549e-03, -5.24751186e-01
5.14088385e-03, 7.65881548e-03, -5.24770796e-01
4.77723219e-03, 7.09715579e-03, -5.25540173e-01
4.70165815e-03, 7.01489998e-03, -5.25442004e-01
4.86242212e-03, 7.18983309e-03, -5.25450587e-01
4.86421539e-03, 7.18467450e-03, -5.25634408e-01
4.95830178e-03, 7.27335457e-03, -5.25728524e-01
5.05682267e-03, 7.36286025e-03, -5.25637448e-01
4.95862868e-03, 7.27698533e-03, -5.25543630e-01
5.12037612e-03, 7.49043515e-03, -5.25182664e-01
5.13962936e-03, 7.47349672e-03, -5.25361121e-01
5.03418641e-03, 7.38594867e-03, -5.25269151e-01
4.94953059e-03, 7.28574255e-03, -5.25360525e-01
5.05042728e-03, 7.37231923e-03, -5.25453091e-01
5.15206018e-03, 7.45844934e-03, -5.25544167e-01
5.25405118e-03, 7.54756667e-03, -5.25638759e-01
5.35175810e-03, 7.64160743e-03, -5.25733173e-01
5.44617698e-03, 7.73988245e-03, -5.25827408e-01
5.34960488e-03, 7.64329359e-03, -5.25920868e-01
5.49413636e-03, 7.88194127e-03, -5.26272297e-01
5.45420870e-03, 7.92113319e-03, -5.26434958e-01
5.59547776e-03, 7.97219854e-03, -5.26176870e-01
5.51953493e-03, 7.85805378e-03, -5.26100159e-01
5.41915093e-03, 7.76583189e-03, -5.26191294e-01
5.56616019e-03, 8.00556317e-03, -5.26343524e-01
5.34066418e-03, 7.65240705e-03, -5.26103377e-01
5.43717714e-03, 7.74791511e-03, -5.26011169e-01
5.53345960e-03, 7.84482062e-03, -5.25916934e-01
5.61437104e-03, 7.95551483e-03, -5.26004136e-01
6.23396132e-03, 9.79312696e-03, -5.25983989e-01
6.23866916e-03, 9.79690440e-03, -5.25824547e-01
6.20969711e-03, 9.60259326e-03, -5.25928020e-01
6.21376093e-03, 9.62182693e-03, -5.25741994e-01
6.21152204e-03, 9.80319735e-03, -5.25370061e-01
6.20067026e-03, 9.66797955e-03, -5.25403440e-01
6.10434823e-03, 9.95615404e-03, -5.24554074e-01
6.12957496e-03, 9.90272406e-03, -5.24709225e-01
6.12305198e-03, 1.00979824e-02, -5.24667084e-01
6.09377539e-03, 9.76865459e-03, -5.24583697e-01
6.06237631e-03, 9.81974322e-03, -5.24410605e-01
6.07327698e-03, 9.98557918e-03, -5.24378419e-01
6.03109039e-03, 9.25674383e-03, -5.24639964e-01
6.06114510e-03, 9.42261703e-03, -5.24623573e-01
5.99618861e-03, 9.30185895e-03, -5.24488688e-01
5.99595718e-03, 9.09661595e-03, -5.24668992e-01
6.08914578e-03, 9.37868282e-03, -5.24781346e-01
5.95552195e-03, 9.14068520e-03, -5.24512172e-01
5.87418396e-03, 9.42781940e-03, -5.24042070e-01
5.83242765e-03, 9.46657639e-03, -5.23891509e-01
5.94761595e-03, 9.54728201e-03, -5.24147511e-01
5.91232115e-03, 9.58268251e-03, -5.24003923e-01
5.91225270e-03, 9.38774738e-03, -5.24187386e-01
5.82821202e-03, 9.27449949e-03, -5.24079263e-01
6.07733568e-03, 9.60157998e-03, -5.24596512e-01
6.02640910e-03, 9.47432593e-03, -5.24465322e-01
6.11100905e-03, 9.54111386e-03, -5.24765313e-01
6.04414241e-03, 9.64489300e-03, -5.24435043e-01
6.12413185e-03, 9.72635020e-03, -5.24743557e-01
6.04087580e-03, 1.00112623e-02, -5.24196744e-01
6.01234334e-03, 1.00346198e-02, -5.24037123e-01
5.99596230e-03, 9.87519976e-03, -5.24080932e-01
6.06625993e-03, 1.01354821e-02, -5.24300218e-01
6.02856046e-03, 9.85909440e-03, -5.24237633e-01
5.85949514e-03, 9.02417395e-03, -5.24384379e-01
5.90005191e-03, 8.96588247e-03, -5.24534643e-01
5.82909631e-03, 9.09585226e-03, -5.24250805e-01
5.78602264e-03, 8.96319095e-03, -5.24273515e-01
5.91248227e-03, 9.18913260e-03, -5.24363816e-01
5.64979110e-03, 8.89219996e-03, -5.24063885e-01
5.60109830e-03, 8.74808431e-03, -5.24120688e-01
5.74440835e-03, 8.98848381e-03, -5.24159551e-01
5.68608614e-03, 8.07211362e-03, -5.26078999e-01
5.66470670e-03, 8.09622090e-03, -5.26247799e-01
5.75082563e-03, 8.20294861e-03, -5.26146054e-01
6.08643005e-03, 9.10576526e-03, -5.26142597e-01
6.12425292e-03, 9.26752482e-03, -5.26173711e-01
6.12506410e-03, 9.20988992e-03, -5.25977492e-01
6.08166121e-03, 9.15243011e-03, -5.26315331e-01
6.04327768e-03, 9.00039822e-03, -5.26277304e-01
6.08748896e-03, 9.03919246e-03, -5.25961757e-01
6.04920648e-03, 8.95214174e-03, -5.26124954e-01
6.07075496e-03, 9.18617658e-03, -5.26479900e-01
6.03079842e-03, 9.03979316e-03, -5.26445150e-01
6.11935370e-03, 9.31239873e-03, -5.26352048e-01
6.01118663e-03, 9.07335430e-03, -5.26607752e-01
6.10718084e-03, 9.34817083e-03, -5.26522160e-01
5.91139263e-03, 8.61068629e-03, -5.26311338e-01
5.93584077e-03, 8.58926587e-03, -5.26140153e-01
5.86843165e-03, 8.48400686e-03, -5.26253581e-01
5.94904181e-03, 8.74144398e-03, -5.26366353e-01
5.97034628e-03, 8.71314947e-03, -5.26198387e-01
5.88438474e-03, 8.64134450e-03, -5.26475132e-01
5.83605049e-03, 8.50103702e-03, -5.26427090e-01
5.84870903e-03, 8.68044049e-03, -5.26642203e-01
5.79864532e-03, 8.53707641e-03, -5.26590824e-01
5.89462509e-03, 8.82250816e-03, -5.26691675e-01
5.92594128e-03, 8.78300611e-03, -5.26529253e-01
5.80955623e-03, 8.71857535e-03, -5.26799798e-01
6.00624969e-03, 8.79925396e-03, -5.26132226e-01
6.00377098e-03, 8.85008462e-03, -5.26252449e-01
5.98130748e-03, 8.68299697e-03, -5.26041865e-01
3.60190449e-03, 9.01445188e-03, -5.22550464e-01
3.56977177e-03, 9.17123631e-03, -5.22516489e-01
3.43949650e-03, 9.03004035e-03, -5.22522926e-01
3.53396172e-03, 8.86744633e-03, -5.22557318e-01
3.73934372e-03, 9.08266287e-03, -5.22558987e-01
3.81467072e-03, 9.97193530e-03, -5.22288561e-01
3.95487295e-03, 1.01000657e-02, -5.22244632e-01
3.76492017e-03, 1.01453690e-02, -5.22261500e-01
3.86129646e-03, 9.79414303e-03, -5.22333026e-01
3.67877097e-03, 9.82746296e-03, -5.22349179e-01
2.83154729e-03, 9.35830921e-03, -5.22479475e-01
2.64071277e-03, 9.42069758e-03, -5.22503734e-01
2.73149810e-03, 9.23216902e-03, -5.22463620e-01
3.03046429e-03, 9.42374486e-03, -5.22469521e-01
2.80928821e-03, 9.57499444e-03, -5.22507727e-01
2.94642104e-03, 9.19733476e-03, -5.22459388e-01
2.86951964e-03, 9.79221892e-03, -5.22511244e-01
2.69300351e-03, 9.73678846e-03, -5.22548020e-01
2.89623695e-03, 9.98288114e-03, -5.22512496e-01
2.72784010e-03, 9.94421728e-03, -5.22560656e-01
3.01413005e-03, 9.66570340e-03, -5.22478104e-01
3.02299578e-03, 9.86267813e-03, -5.22474885e-01
3.26586165e-03, 9.38619580e-03, -5.22465527e-01
3.18680494e-03, 9.57482774e-03, -5.22454441e-01
3.38141271e-03, 9.53288842e-03, -5.22443473e-01
3.45794414e-03, 9.36762523e-03, -5.22471130e-01
3.20778065e-03, 6.75516576e-03, -5.22123098e-01
3.30311013e-03, 6.66665239e-03, -5.22216737e-01
3.23994108e-03, 6.59859227e-03, -5.22089660e-01
3.99859482e-03, 8.22587125e-03, -5.22845566e-01
3.97392130e-03, 8.06739274e-03, -5.22871733e-01
4.12090449e-03, 8.29809625e-03, -5.22906303e-01
4.01896937e-03, 8.39026179e-03, -5.22816837e-01
3.88676114e-03, 8.31644423e-03, -5.22757471e-01
4.09452524e-03, 8.13918654e-03, -5.22939742e-01
3.71345691e-03, 7.68186385e-03, -5.22724390e-01
3.63307656e-03, 7.84109347e-03, -5.22649169e-01
3.60149774e-03, 7.68736657e-03, -5.22634387e-01
3.61713255e-03, 7.54871964e-03, -5.22652507e-01
3.81718948e-03, 7.62055069e-03, -5.22832930e-01
3.84543720e-03, 7.80881662e-03, -5.22824228e-01
3.72272148e-03, 7.46304216e-03, -5.22762835e-01
3.76673671e-03, 8.40829220e-03, -5.22681236e-01
3.63751897e-03, 8.30725208e-03, -5.22632182e-01
3.60160787e-03, 8.51376913e-03, -5.22604525e-01
3.89523362e-03, 8.49161390e-03, -5.22726417e-01
4.34540119e-03, 7.88127631e-03, -5.23259759e-01
4.26466484e-03, 7.96611980e-03, -5.23145437e-01
4.38824343e-03, 8.04448687e-03, -5.23223579e-01
4.41736681e-03, 7.80417118e-03, -5.23384571e-01
3.95155326e-03, 7.91031960e-03, -5.22896886e-01
4.05787257e-03, 7.98867457e-03, -5.22963405e-01
4.18607611e-03, 8.04851111e-03, -5.23045540e-01
4.30713920e-03, 8.12745839e-03, -5.23112774e-01
4.22071014e-03, 8.21190793e-03, -5.23008168e-01
4.19351878e-03, 8.78689904e-03, -5.28834522e-01
4.30621952e-03, 8.85701738e-03, -5.28747201e-01
4.11066040e-03, 8.86250008e-03, -5.28960705e-01
4.27468494e-03, 8.70991498e-03, -5.28712332e-01
4.16344032e-03, 8.63505062e-03, -5.28791070e-01
4.48963372e-03, 9.19608492e-03, -5.28728127e-01
4.36549354e-03, 9.13371425e-03, -5.28825104e-01
4.44553606e-03, 9.05718096e-03, -5.28698683e-01
4.58512176e-03, 9.09451395e-03, -5.28588831e-01
4.34973883e-03, 8.63485783e-03, -5.28596580e-01
4.37882077e-03, 8.77578463e-03, -5.28633893e-01
4.45789611e-03, 8.71158391e-03, -5.28519154e-01
4.42808960e-03, 8.56702495e-03, -5.28475046e-01
4.31681518e-03, 8.49188212e-03, -5.28554678e-01
4.24114196e-03, 8.56143422e-03, -5.28673708e-01
4.12815902e-03, 8.48893542e-03, -5.28748572e-01
4.08873055e-03, 8.34486727e-03, -5.28701782e-01
4.01164964e-03, 8.41973815e-03, -5.28820515e-01
4.04823059e-03, 8.56365636e-03, -5.28867960e-01
4.20394167e-03, 8.41730833e-03, -5.28631032e-01
3.93060362e-03, 8.49230681e-03, -5.28936982e-01
3.84605676e-03, 8.56778398e-03, -5.29049754e-01
3.53374914e-03, 8.68493691e-03, -5.29312313e-01
3.63098830e-03, 8.59314855e-03, -5.29212296e-01
3.47744557e-03, 8.54346901e-03, -5.29260576e-01
3.58726294e-03, 8.82221013e-03, -5.29365957e-01
3.67536023e-03, 8.73533543e-03, -5.29261887e-01
3.71857500e-03, 8.50850623e-03, -5.29110610e-01
3.57825332e-03, 8.45003128e-03, -5.29163957e-01
3.75866448e-03, 8.64664186e-03, -5.29160619e-01
3.81033635e-03, 8.42329953e-03, -5.28996408e-01
1.61067769e-03, 8.36880784e-03, -5.28685212e-01
1.75464584e-03, 8.30486696e-03, -5.28730273e-01
2.27363151e-03, 8.46735295e-03, -5.29143214e-01
2.33668392e-03, 8.32966622e-03, -5.29073656e-01
2.21725320e-03, 8.60459916e-03, -5.29208243e-01
2.13460159e-03, 8.51010997e-03, -5.29096127e-01
3.14104161e-03, 7.90275540e-03, -5.28917730e-01
3.29842628e-03, 7.91535899e-03, -5.28903127e-01
3.23055102e-03, 7.81252235e-03, -5.28818130e-01
3.20436317e-03, 8.01292062e-03, -5.29003024e-01
2.82615260e-03, 6.71603298e-03, -5.27475893e-01
3.01691401e-03, 6.71144808e-03, -5.27479351e-01
2.92046531e-03, 6.80936780e-03, -5.27584434e-01
2.27632793e-03, 6.94036298e-03, -5.27625859e-01
2.35827523e-03, 7.02707097e-03, -5.27734101e-01
2.43687164e-03, 7.10581150e-03, -5.27851343e-01
2.51958077e-03, 7.17928261e-03, -5.27968466e-01
2.61379033e-03, 7.08698528e-03, -5.27872682e-01
3.62118846e-03, 6.68720249e-03, -5.27293742e-01
3.49332718e-03, 6.81259390e-03, -5.27553916e-01
3.39006633e-03, 6.72022393e-03, -5.27457237e-01
3.20469937e-03, 6.71188207e-03, -5.27474582e-01
3.11893597e-03, 6.80399407e-03, -5.27586460e-01
3.31507414e-03, 6.79679820e-03, -5.27576804e-01
3.02079110e-03, 6.91033527e-03, -5.27710855e-01
3.02170496e-03, 7.00078206e-03, -5.27823865e-01
3.16141965e-03, 6.97773788e-03, -5.27800620e-01
2.89078569e-03, 6.99419994e-03, -5.27801812e-01
3.22931842e-03, 6.88220514e-03, -5.27685761e-01
3.75322672e-03, 6.95421919e-03, -5.27595103e-01
3.59199010e-03, 6.91311434e-03, -5.27645350e-01
4.29886812e-03, 8.15655105e-03, -5.28353035e-01
4.01272532e-03, 8.10375158e-03, -5.28601825e-01
3.73769039e-03, 7.66053656e-03, -5.28366745e-01
3.62718944e-03, 7.64262024e-03, -5.28422832e-01
3.82073619e-03, 7.62519892e-03, -5.28268099e-01
3.67735373e-03, 7.57501926e-03, -5.28301358e-01
3.59935546e-03, 7.09943334e-03, -5.27843297e-01
3.50798387e-03, 7.17517873e-03, -5.27956307e-01
3.51569057e-03, 6.99291984e-03, -5.27761698e-01
3.42802447e-03, 7.07393605e-03, -5.27872980e-01
3.59055889e-03, 7.46805454e-03, -5.28229475e-01
3.44400969e-03, 7.42859766e-03, -5.28270006e-01
3.53279850e-03, 7.53575889e-03, -5.28346598e-01
3.51828011e-03, 7.36245979e-03, -5.28153419e-01
4.33665328e-03, 7.52232317e-03, -5.27611971e-01
4.19905502e-03, 7.27398973e-03, -5.27454078e-01
4.58407588e-03, 7.67532783e-03, -5.27439356e-01
4.53108829e-03, 7.71006849e-03, -5.27585864e-01
4.49774647e-03, 7.74717703e-03, -5.27698338e-01
4.41329181e-03, 7.62840407e-03, -5.27653337e-01
4.11566207e-03, 7.29339616e-03, -5.27621388e-01
4.19485802e-03, 7.44811352e-03, -5.27715385e-01
4.16504685e-03, 7.64710363e-03, -5.28009474e-01
4.04460123e-03, 7.51229096e-03, -5.27972579e-01
4.01633093e-03, 7.60112144e-03, -5.28097332e-01
4.30853618e-03, 7.70104444e-03, -5.27909994e-01
4.16098814e-03, 7.53205363e-03, -5.27872860e-01
4.56594164e-03, 8.79117753e-03, -5.28448880e-01
4.65053553e-03, 8.72743595e-03, -5.28324127e-01
4.53904830e-03, 8.64590704e-03, -5.28395951e-01
4.48112749e-03, 8.84702429e-03, -5.28563321e-01
4.58909990e-03, 8.93824920e-03, -5.28505445e-01
4.68342984e-03, 8.87194276e-03, -5.28376579e-01
4.96231765e-03, 8.80823471e-03, -5.28055191e-01
4.90867486e-03, 8.65890924e-03, -5.28013468e-01
4.84503014e-03, 8.74055177e-03, -5.28132975e-01
4.89029987e-03, 8.88422783e-03, -5.28176188e-01
5.07688010e-03, 8.88801366e-03, -5.27986467e-01
5.00633428e-03, 8.95854644e-03, -5.28103828e-01
4.50614514e-03, 8.50390270e-03, -5.28354168e-01
4.46517067e-03, 8.35752022e-03, -5.28314233e-01
4.39261319e-03, 8.42297263e-03, -5.28431416e-01
4.58517857e-03, 8.43982585e-03, -5.28229654e-01
4.76798555e-03, 8.80707894e-03, -5.28251946e-01
2.43780878e-03, 9.39608924e-03, -5.22506297e-01
2.37828447e-03, 9.24952328e-03, -5.22469282e-01
2.55759782e-03, 9.24574211e-03, -5.22467971e-01
2.48248782e-03, 9.56438575e-03, -5.22546113e-01
2.31207674e-03, 9.53677949e-03, -5.22551835e-01
2.25716922e-03, 9.98419151e-03, -5.22681296e-01
2.13133544e-03, 1.01066781e-02, -5.22744596e-01
2.22595804e-03, 9.82699264e-03, -5.22642612e-01
2.38435413e-03, 9.86642577e-03, -5.22627473e-01
2.42359890e-03, 1.00239795e-02, -5.22654057e-01
2.29263189e-03, 1.01426793e-02, -5.22713363e-01
1.84790464e-03, 9.62487794e-03, -5.22646785e-01
1.71864673e-03, 9.74979997e-03, -5.22709966e-01
2.01166980e-03, 9.65006743e-03, -5.22626996e-01
1.80459244e-03, 9.44834575e-03, -5.22609591e-01
1.69887173e-03, 1.01522077e-02, -5.22882104e-01
1.54428068e-03, 1.01117464e-02, -5.22910297e-01
1.65027368e-03, 1.00117549e-02, -5.22829175e-01
1.59558514e-03, 1.02554653e-02, -5.22963822e-01
1.85326801e-03, 1.01885712e-02, -5.22854686e-01
1.74597837e-03, 1.02934418e-02, -5.22934914e-01
1.49276562e-03, 1.03590293e-02, -5.23049295e-01
1.33515778e-03, 1.03198588e-02, -5.23086429e-01
1.44039106e-03, 1.02159129e-02, -5.22995591e-01
1.65041187e-03, 1.04000214e-02, -5.23016095e-01
1.54797419e-03, 1.04942936e-02, -5.23099780e-01
1.39334146e-03, 1.04546044e-02, -5.23137569e-01
2.58388836e-03, 1.03930198e-02, -5.22668123e-01
2.55936594e-03, 1.02628442e-02, -5.22648394e-01
2.68860953e-03, 1.02725876e-02, -5.22601962e-01
2.72312015e-03, 1.04303611e-02, -5.22615850e-01
2.46019592e-03, 1.03488956e-02, -5.22708595e-01
2.48686597e-03, 1.04976017e-02, -5.22743225e-01
2.77347700e-03, 1.01244543e-02, -5.22558808e-01
2.94866366e-03, 1.01594701e-02, -5.22503078e-01
2.82138633e-03, 1.02911703e-02, -5.22555888e-01
2.47323210e-03, 1.08953128e-02, -5.22919655e-01
2.60868343e-03, 1.09487725e-02, -5.22857010e-01
2.42986600e-03, 1.07481154e-02, -5.22872746e-01
2.51663825e-03, 1.10436035e-02, -5.22962272e-01
2.33199378e-03, 1.08459182e-02, -5.22969723e-01
2.37542694e-03, 1.09938653e-02, -5.23022652e-01
2.09732656e-03, 1.05135636e-02, -5.22914052e-01
2.05363263e-03, 1.03679989e-02, -5.22869825e-01
2.20337021e-03, 1.04112914e-02, -5.22830963e-01
1.94778806e-03, 1.04729654e-02, -5.22953689e-01
2.24315026e-03, 1.05569270e-02, -5.22871614e-01
2.14182469e-03, 1.06577668e-02, -5.22959709e-01
1.70699402e-03, 1.09034693e-02, -5.23281634e-01
1.85393658e-03, 1.09499404e-02, -5.23243785e-01
1.75476621e-03, 1.10440170e-02, -5.23343503e-01
1.65639841e-03, 1.07671330e-02, -5.23218930e-01
1.56715745e-03, 1.08566387e-02, -5.23313344e-01
1.13796280e-03, 1.06992032e-02, -5.23443460e-01
9.95913055e-04, 1.06178392e-02, -5.23492336e-01
1.06056244e-03, 1.07607637e-02, -5.23548722e-01
1.29765819e-03, 1.07770832e-02, -5.23396730e-01
1.23067282e-03, 1.04235662e-02, -5.23192227e-01
2.21907417e-03, 1.15239033e-02, -5.23417115e-01
2.09045317e-03, 1.12847527e-02, -5.23332238e-01
2.08557793e-03, 1.11439452e-02, -5.23248613e-01
1.96461612e-03, 1.12387137e-02, -5.23365021e-01
2.01391149e-03, 1.13742584e-02, -5.23429275e-01
2.26702983e-03, 1.11077949e-02, -5.23137212e-01
2.42198422e-03, 1.11391051e-02, -5.23067176e-01
2.35816673e-03, 1.12320594e-02, -5.23152530e-01
2.23295274e-03, 1.09453704e-02, -5.23068488e-01
2.13584932e-03, 1.10149216e-02, -5.23151636e-01
8.84519715e-04, 9.99793317e-03, -5.23188233e-01
7.95238360e-04, 1.00784805e-02, -5.23299992e-01
1.66083191e-04, 9.78219695e-03, -5.24021029e-01
1.14438575e-04, 9.82882548e-03, -5.24163902e-01
2.11496503e-04, 9.93912015e-03, -5.24057686e-01
2.17399152e-04, 9.72455461e-03, -5.23881972e-01
1.23161037e-04, 9.62689612e-03, -5.23985982e-01
5.37163985e-04, 1.01354541e-02, -5.23628891e-01
5.93203062e-04, 1.00710616e-02, -5.23515046e-01
5.37900603e-04, 1.02634169e-02, -5.23719966e-01
2.98706396e-03, 8.87599587e-03, -5.22425473e-01
2.92310305e-03, 9.03216749e-03, -5.22436142e-01
3.36240791e-03, 8.84788670e-03, -5.22519350e-01
3.17205139e-03, 8.62325914e-03, -5.22458375e-01
3.02796368e-03, 8.69365130e-03, -5.22421062e-01
3.31793912e-03, 8.65099952e-03, -5.22504926e-01
3.07046948e-03, 8.50721076e-03, -5.22417128e-01
1.65921723e-04, 9.00374167e-03, -5.23649335e-01
2.55259889e-04, 9.10322275e-03, -5.23548722e-01
1.90188686e-04, 9.16548911e-03, -5.23663819e-01
1.00983132e-04, 9.06847510e-03, -5.23768842e-01
1.42275399e-04, 8.83655343e-03, -5.23630202e-01
2.35978237e-04, 8.93380772e-03, -5.23529768e-01
3.41341074e-04, 9.19552706e-03, -5.23450732e-01
4.37546609e-04, 9.28607117e-03, -5.23355782e-01
2.72776058e-04, 9.26929060e-03, -5.23572683e-01
3.27578280e-04, 9.02519282e-03, -5.23428977e-01
3.63669288e-03, 9.35908780e-03, -5.22477329e-01
3.57019273e-03, 9.51653719e-03, -5.22437632e-01
3.82038089e-03, 9.36279632e-03, -5.22484004e-01
3.72860068e-03, 9.47347097e-03, -5.22443295e-01
3.76400654e-03, 9.23076272e-03, -5.22522867e-01
3.98970442e-03, 9.38479323e-03, -5.22492826e-01
3.86843784e-03, 9.51289572e-03, -5.22428513e-01
4.05837502e-03, 9.54653695e-03, -5.22427142e-01
3.93536035e-03, 9.24686808e-03, -5.22541702e-01
4.10494488e-03, 9.27135721e-03, -5.22559226e-01
5.52054727e-03, 9.94920265e-03, -5.22834063e-01
5.39087830e-03, 9.88410600e-03, -5.22762418e-01
5.26524941e-03, 9.81555227e-03, -5.22702873e-01
4.31768876e-03, 8.67174193e-03, -5.22902608e-01
4.45575034e-03, 8.72666389e-03, -5.22962689e-01
4.36493102e-03, 8.81360192e-03, -5.22859216e-01
4.27830126e-03, 8.52172263e-03, -5.22938907e-01
4.22616396e-03, 8.76340643e-03, -5.22802353e-01
