X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity [ m s^-1 ]
2.86584850e-02, -2.19555236e-02, -4.89875048e-01, 1.30518967e+02, 0.00000000e+00
2.85247713e-02, -2.19957661e-02, -4.89820451e-01, 1.30714401e+02, 0.00000000e+00
2.87022684e-02, -2.19499134e-02, -4.90046948e-01, 1.30336853e+02, 0.00000000e+00
2.88554505e-02, -2.19119955e-02, -4.89849508e-01, 1.30194778e+02, 0.00000000e+00
2.85568032e-02, -2.19886918e-02, -4.90003288e-01, 1.30506149e+02, 0.00000000e+00
2.85232831e-02, -2.20062565e-02, -4.89662230e-01, 1.30837494e+02, 0.00000000e+00
2.88812518e-02, -2.19153855e-02, -4.89615977e-01, 1.29927933e+02, 0.00000000e+00
2.87519060e-02, -2.19537299e-02, -4.89475816e-01, 1.30203262e+02, 0.00000000e+00
2.90623903e-02, -2.18855664e-02, -4.89706099e-01, 1.29316208e+02, 0.00000000e+00
2.89133228e-02, -2.19211392e-02, -4.89408970e-01, 1.29017181e+02, 0.00000000e+00
2.90612746e-02, -2.18894258e-02, -4.89512950e-01, 1.28520615e+02, 0.00000000e+00
2.90615503e-02, -2.18871776e-02, -4.89895940e-01, 1.29593124e+02, 0.00000000e+00
2.88941897e-02, -2.19171457e-02, -4.90056038e-01, 1.30053040e+02, 0.00000000e+00
2.92654485e-02, -2.18619592e-02, -4.89588529e-01, 1.27521431e+02, 0.00000000e+00
2.97789462e-02, -2.18262505e-02, -4.89684552e-01, 1.24354736e+02, 0.00000000e+00
2.98153665e-02, -2.18077507e-02, -4.89553362e-01, 1.22948326e+02, 0.00000000e+00
2.96213143e-02, -2.18277927e-02, -4.89577413e-01, 1.24492073e+02, 0.00000000e+00
2.97378767e-02, -2.18614582e-02, -4.89987820e-01, 1.26533897e+02, 0.00000000e+00
2.97944564e-02, -2.18415577e-02, -4.89833683e-01, 1.25547119e+02, 0.00000000e+00
2.96218097e-02, -2.18548235e-02, -4.89898533e-01, 1.26904167e+02, 0.00000000e+00
2.96187922e-02, -2.18748935e-02, -4.90059167e-01, 1.27550316e+02, 0.00000000e+00
2.94540878e-02, -2.18714606e-02, -4.89989579e-01, 1.28127304e+02, 0.00000000e+00
2.97857895e-02, -2.18841117e-02, -4.90143061e-01, 1.26942398e+02, 0.00000000e+00
2.94638835e-02, -2.18924321e-02, -4.90141094e-01, 1.28430466e+02, 0.00000000e+00
2.94479188e-02, -2.18426827e-02, -4.89553005e-01, 1.25623947e+02, 0.00000000e+00
2.95807086e-02, -2.18133908e-02, -4.89414483e-01, 1.22839478e+02, 0.00000000e+00
2.97571961e-02, -2.17934735e-02, -4.89428014e-01, 1.21630638e+02, 0.00000000e+00
2.94553395e-02, -2.18521748e-02, -4.89759773e-01, 1.27234970e+02, 0.00000000e+00
2.92655881e-02, -2.18732506e-02, -4.89931345e-01, 1.28857224e+02, 0.00000000e+00
2.90491004e-02, -2.18730718e-02, -4.88990396e-01, 1.23488556e+02, 0.00000000e+00
2.89252196e-02, -2.19246838e-02, -4.89114910e-01, 1.26561150e+02, 0.00000000e+00
2.89084073e-02, -2.19254866e-02, -4.88929272e-01, 1.24943138e+02, 0.00000000e+00
2.87797172e-02, -2.19765436e-02, -4.89049941e-01, 1.27638878e+02, 0.00000000e+00
2.90715843e-02, -2.18787491e-02, -4.89165246e-01, 1.25287270e+02, 0.00000000e+00
2.88090222e-02, -2.19559744e-02, -4.89263594e-01, 1.29010483e+02, 0.00000000e+00
2.89550368e-02, -2.19153054e-02, -4.89263028e-01, 1.27636208e+02, 0.00000000e+00
2.86394805e-02, -2.20353119e-02, -4.88960892e-01, 1.28214005e+02, 0.00000000e+00
2.87716966e-02, -2.19818670e-02, -4.88857418e-01, 1.26066315e+02, 0.00000000e+00
2.88949851e-02, -2.19203755e-02, -4.88743395e-01, 1.23329414e+02, 0.00000000e+00
2.87654288e-02, -2.19833944e-02, -4.88668472e-01, 1.24582581e+02, 0.00000000e+00
2.90290490e-02, -2.18628757e-02, -4.88811016e-01, 1.21697632e+02, 0.00000000e+00
2.91676242e-02, -2.18096394e-02, -4.88869935e-01, 1.19841492e+02, 0.00000000e+00
2.96123680e-02, -2.16854420e-02, -4.88991529e-01, 1.13904213e+02, 0.00000000e+00
2.96575949e-02, -2.17334665e-02, -4.89139915e-01, 1.16933861e+02, 0.00000000e+00
2.95001268e-02, -2.17570681e-02, -4.89107519e-01, 1.18235756e+02, 0.00000000e+00
2.95226593e-02, -2.17937138e-02, -4.89264458e-01, 1.20739044e+02, 0.00000000e+00
2.97175683e-02, -2.17709336e-02, -4.89299029e-01, 1.19520958e+02, 0.00000000e+00
2.97769699e-02, -2.16628555e-02, -4.89025563e-01, 1.12742271e+02, 0.00000000e+00
2.98403651e-02, -2.17146818e-02, -4.89171445e-01, 1.16164124e+02, 0.00000000e+00
2.94566080e-02, -2.17218008e-02, -4.88959074e-01, 1.15757690e+02, 0.00000000e+00
2.97171362e-02, -2.15996057e-02, -4.88880426e-01, 1.08885719e+02, 0.00000000e+00
2.95600854e-02, -2.16355249e-02, -4.88844395e-01, 1.10755035e+02, 0.00000000e+00
2.93454714e-02, -2.17935871e-02, -4.89093602e-01, 1.20120201e+02, 0.00000000e+00
2.93076858e-02, -2.17631515e-02, -4.88921881e-01, 1.17886818e+02, 0.00000000e+00
2.93977968e-02, -2.18060017e-02, -4.89212453e-01, 1.21707474e+02, 0.00000000e+00
2.84921806e-02, -2.20739041e-02, -4.89240617e-01, 1.30490189e+02, 0.00000000e+00
2.84726825e-02, -2.20571849e-02, -4.89425004e-01, 1.30914017e+02, 0.00000000e+00
2.83584408e-02, -2.21304316e-02, -4.89315808e-01, 1.30944717e+02, 0.00000000e+00
2.86190417e-02, -2.20087711e-02, -4.89353925e-01, 1.30388809e+02, 0.00000000e+00
2.83353906e-02, -2.21117940e-02, -4.89499241e-01, 1.31089737e+02, 0.00000000e+00
2.84364838e-02, -2.20483560e-02, -4.89592552e-01, 1.30978500e+02, 0.00000000e+00
2.82512978e-02, -2.22178400e-02, -4.89214659e-01, 1.30869217e+02, 0.00000000e+00
2.82299984e-02, -2.21993309e-02, -4.89388615e-01, 1.31121841e+02, 0.00000000e+00
2.83751339e-02, -2.21499037e-02, -4.89133596e-01, 1.30429306e+02, 0.00000000e+00
2.82048769e-02, -2.21764538e-02, -4.89571989e-01, 1.31073654e+02, 0.00000000e+00
2.81111151e-02, -2.22765692e-02, -4.89472240e-01, 1.31111862e+02, 0.00000000e+00
2.81364042e-02, -2.22934894e-02, -4.89291281e-01, 1.31058731e+02, 0.00000000e+00
2.83067096e-02, -2.21000742e-02, -4.89674836e-01, 1.30974075e+02, 0.00000000e+00
3.01628131e-02, -2.05083564e-02, -4.87117767e-01, 1.10777771e+02, 0.00000000e+00
3.00762467e-02, -2.05986407e-02, -4.87016201e-01, 1.16912010e+02, 0.00000000e+00
3.02474666e-02, -2.06060000e-02, -4.87018287e-01, 1.16543999e+02, 0.00000000e+00
2.99961995e-02, -2.05198620e-02, -4.87129778e-01, 1.11342369e+02, 0.00000000e+00
2.99133733e-02, -2.06184667e-02, -4.87037033e-01, 1.17080566e+02, 0.00000000e+00
3.01661864e-02, -2.06800997e-02, -4.86901611e-01, 1.20496254e+02, 0.00000000e+00
2.99936496e-02, -2.06837952e-02, -4.86902922e-01, 1.20559174e+02, 0.00000000e+00
2.98972111e-02, -2.07731649e-02, -4.86756861e-01, 1.22005569e+02, 0.00000000e+00
2.98189651e-02, -2.07081512e-02, -4.86924857e-01, 1.20514923e+02, 0.00000000e+00
3.00932396e-02, -2.07566321e-02, -4.86774713e-01, 1.22142021e+02, 0.00000000e+00
2.98377518e-02, -2.05562748e-02, -4.87162948e-01, 1.11522675e+02, 0.00000000e+00
2.99109388e-02, -2.04441976e-02, -4.87243682e-01, 1.04505074e+02, 0.00000000e+00
3.00749559e-02, -2.04092953e-02, -4.87218738e-01, 1.03622795e+02, 0.00000000e+00
2.97587905e-02, -2.06579845e-02, -4.87072974e-01, 1.16993675e+02, 0.00000000e+00
2.96622012e-02, -2.07543876e-02, -4.86973137e-01, 1.20315651e+02, 0.00000000e+00
3.03071532e-02, -2.09161453e-02, -4.86577541e-01, 1.22911842e+02, 0.00000000e+00
3.04562803e-02, -2.09611133e-02, -4.86618340e-01, 1.23409355e+02, 0.00000000e+00
3.03644445e-02, -2.08597686e-02, -4.86703426e-01, 1.23043434e+02, 0.00000000e+00
3.05142533e-02, -2.09039431e-02, -4.86748904e-01, 1.23379982e+02, 0.00000000e+00
3.06117367e-02, -2.10195277e-02, -4.86681402e-01, 1.23952187e+02, 0.00000000e+00
3.05410512e-02, -2.10656319e-02, -4.86541986e-01, 1.23623222e+02, 0.00000000e+00
3.04016359e-02, -2.10123789e-02, -4.86489773e-01, 1.23037376e+02, 0.00000000e+00
2.87559368e-02, -2.12175641e-02, -4.86611396e-01, 1.20639961e+02, 0.00000000e+00
2.88245063e-02, -2.10949816e-02, -4.86539185e-01, 1.19760597e+02, 0.00000000e+00
2.88959481e-02, -2.11656652e-02, -4.86663431e-01, 1.20988647e+02, 0.00000000e+00
2.87467614e-02, -2.10169554e-02, -4.86424595e-01, 1.18486641e+02, 0.00000000e+00
2.86805294e-02, -2.11379547e-02, -4.86498773e-01, 1.19341484e+02, 0.00000000e+00
2.89034899e-02, -2.09848322e-02, -4.86457020e-01, 1.19000038e+02, 0.00000000e+00
2.89732553e-02, -2.10480690e-02, -4.86583143e-01, 1.20249580e+02, 0.00000000e+00
2.88245771e-02, -2.12889332e-02, -4.86731827e-01, 1.21793953e+02, 0.00000000e+00
2.86889952e-02, -2.13457663e-02, -4.86674339e-01, 1.21507790e+02, 0.00000000e+00
2.89590377e-02, -2.12284513e-02, -4.86794680e-01, 1.21989128e+02, 0.00000000e+00
2.88875997e-02, -2.13550553e-02, -4.86862034e-01, 1.22748810e+02, 0.00000000e+00
2.87576914e-02, -2.14185305e-02, -4.86793011e-01, 1.22578392e+02, 0.00000000e+00
2.89891362e-02, -2.14735009e-02, -4.87141699e-01, 1.23482460e+02, 0.00000000e+00
2.91030332e-02, -2.13855524e-02, -4.87230867e-01, 1.22299812e+02, 0.00000000e+00
2.90275831e-02, -2.15341281e-02, -4.87292796e-01, 1.22605766e+02, 0.00000000e+00
2.90648714e-02, -2.13332027e-02, -4.87084210e-01, 1.23002258e+02, 0.00000000e+00
2.91795284e-02, -2.12411527e-02, -4.87177074e-01, 1.21844391e+02, 0.00000000e+00
2.91461274e-02, -2.14191321e-02, -4.87381071e-01, 1.20799095e+02, 0.00000000e+00
2.92130355e-02, -2.12741811e-02, -4.87324297e-01, 1.20191063e+02, 0.00000000e+00
2.89439484e-02, -2.14121025e-02, -4.86998081e-01, 1.23437988e+02, 0.00000000e+00
2.89125182e-02, -2.16039810e-02, -4.87187505e-01, 1.23723541e+02, 0.00000000e+00
2.88725812e-02, -2.15344615e-02, -4.87044334e-01, 1.23955528e+02, 0.00000000e+00
2.84720492e-02, -2.13104319e-02, -4.86521572e-01, 1.19876701e+02, 0.00000000e+00
2.83287987e-02, -2.13606227e-02, -4.86475915e-01, 1.19473785e+02, 0.00000000e+00
2.83786766e-02, -2.12183204e-02, -4.86431867e-01, 1.18705116e+02, 0.00000000e+00
2.82883588e-02, -2.15073582e-02, -4.86511737e-01, 1.20269798e+02, 0.00000000e+00
2.84232274e-02, -2.14484129e-02, -4.86568332e-01, 1.20723717e+02, 0.00000000e+00
2.81919800e-02, -2.14127731e-02, -4.86422986e-01, 1.19058922e+02, 0.00000000e+00
2.82313935e-02, -2.12607048e-02, -4.86391306e-01, 1.18367653e+02, 0.00000000e+00
2.83815581e-02, -2.15914473e-02, -4.86607879e-01, 1.21545692e+02, 0.00000000e+00
2.85537541e-02, -2.13977341e-02, -4.86620486e-01, 1.21134338e+02, 0.00000000e+00
2.85035968e-02, -2.15339307e-02, -4.86667335e-01, 1.21953682e+02, 0.00000000e+00
2.85462197e-02, -2.20970660e-02, -4.87262011e-01, 1.23171425e+02, 0.00000000e+00
2.84428373e-02, -2.21967753e-02, -4.87167925e-01, 1.23175545e+02, 0.00000000e+00
2.85154413e-02, -2.20477358e-02, -4.87106651e-01, 1.23772278e+02, 0.00000000e+00
2.84522679e-02, -2.22283229e-02, -4.87329721e-01, 1.22737297e+02, 0.00000000e+00
2.85476465e-02, -2.21339129e-02, -4.87422705e-01, 1.22664558e+02, 0.00000000e+00
2.83617359e-02, -2.23303530e-02, -4.87242579e-01, 1.22665070e+02, 0.00000000e+00
2.83637121e-02, -2.23377775e-02, -4.87419754e-01, 1.22515656e+02, 0.00000000e+00
2.83499472e-02, -2.23085564e-02, -4.87073958e-01, 1.23054588e+02, 0.00000000e+00
2.82734204e-02, -2.24443506e-02, -4.87147838e-01, 1.22472542e+02, 0.00000000e+00
2.84072217e-02, -2.21672673e-02, -4.87027645e-01, 1.23673058e+02, 0.00000000e+00
2.83121262e-02, -2.22663563e-02, -4.86918747e-01, 1.23520302e+02, 0.00000000e+00
2.84468923e-02, -2.20421236e-02, -4.86976773e-01, 1.24077271e+02, 0.00000000e+00
2.83644311e-02, -2.21021585e-02, -4.86886203e-01, 1.23913551e+02, 0.00000000e+00
2.86106337e-02, -2.19665803e-02, -4.87172455e-01, 1.23734032e+02, 0.00000000e+00
2.85644103e-02, -2.18955558e-02, -4.87008572e-01, 1.24238426e+02, 0.00000000e+00
2.94391662e-02, -2.03834679e-02, -4.87734228e-01, 9.34710083e+01, 0.00000000e+00
2.95047723e-02, -2.04363298e-02, -4.87611085e-01, 9.48326340e+01, 0.00000000e+00
2.95285285e-02, -2.02868115e-02, -4.87632632e-01, 9.30653763e+01, 0.00000000e+00
2.95766890e-02, -2.04996355e-02, -4.87473786e-01, 9.83686829e+01, 0.00000000e+00
2.94819903e-02, -2.05782149e-02, -4.87584263e-01, 9.78425827e+01, 0.00000000e+00
2.95502301e-02, -2.01281719e-02, -4.87645894e-01, 9.27326431e+01, 0.00000000e+00
2.96415873e-02, -2.02064123e-02, -4.87547815e-01, 9.24858780e+01, 0.00000000e+00
2.94496361e-02, -2.02206392e-02, -4.87742484e-01, 9.31255188e+01, 0.00000000e+00
2.97715124e-02, -2.01406106e-02, -4.87484962e-01, 9.15928268e+01, 0.00000000e+00
2.97341701e-02, -2.02890318e-02, -4.87451077e-01, 9.38653183e+01, 0.00000000e+00
2.96719316e-02, -2.00515967e-02, -4.87572849e-01, 9.20837784e+01, 0.00000000e+00
2.98757162e-02, -2.02299524e-02, -4.87403184e-01, 9.27799072e+01, 0.00000000e+00
2.98258793e-02, -2.03676056e-02, -4.87350821e-01, 9.79370193e+01, 0.00000000e+00
2.96913646e-02, -2.04280298e-02, -4.87401694e-01, 9.83591080e+01, 0.00000000e+00
2.96419784e-02, -2.05570590e-02, -4.87347305e-01, 1.04245728e+02, 0.00000000e+00
2.95350514e-02, -2.06362680e-02, -4.87430006e-01, 1.03579414e+02, 0.00000000e+00
2.94397678e-02, -2.13153213e-02, -4.88201112e-01, 1.00148346e+02, 0.00000000e+00
2.94496994e-02, -2.11906489e-02, -4.88144964e-01, 9.75768280e+01, 0.00000000e+00
2.95059886e-02, -2.11753082e-02, -4.88292158e-01, 9.46556931e+01, 0.00000000e+00
2.94556860e-02, -2.10484155e-02, -4.88162816e-01, 9.45339050e+01, 0.00000000e+00
2.94183306e-02, -2.11306866e-02, -4.88015890e-01, 9.92205734e+01, 0.00000000e+00
3.24590355e-02, -2.41564140e-02, -4.91302758e-01, 1.24546486e+02, 0.00000000e+00
3.25739011e-02, -2.42638718e-02, -4.91228998e-01, 1.24957726e+02, 0.00000000e+00
3.24544758e-02, -2.43174769e-02, -4.91302103e-01, 1.25203987e+02, 0.00000000e+00
3.25520411e-02, -2.44338363e-02, -4.91228700e-01, 1.25672371e+02, 0.00000000e+00
3.25695127e-02, -2.40643322e-02, -4.91226017e-01, 1.24127419e+02, 0.00000000e+00
3.27043645e-02, -2.44081821e-02, -4.91118252e-01, 1.25552933e+02, 0.00000000e+00
3.26936953e-02, -2.41894964e-02, -4.91138399e-01, 1.24513344e+02, 0.00000000e+00
3.04288138e-02, -2.19838135e-02, -4.90429163e-01, 1.24604820e+02, 0.00000000e+00
3.03584691e-02, -2.20225658e-02, -4.90564167e-01, 1.25256432e+02, 0.00000000e+00
3.02586108e-02, -2.19524000e-02, -4.90391940e-01, 1.25352028e+02, 0.00000000e+00
3.01775131e-02, -2.19988171e-02, -4.90555316e-01, 1.26155914e+02, 0.00000000e+00
3.05244923e-02, -2.20372584e-02, -4.90532368e-01, 1.24381165e+02, 0.00000000e+00
3.04665752e-02, -2.20880229e-02, -4.90676671e-01, 1.24972107e+02, 0.00000000e+00
3.02827228e-02, -2.20639352e-02, -4.90685672e-01, 1.25860893e+02, 0.00000000e+00
3.04188244e-02, -2.19350662e-02, -4.90274310e-01, 1.24194313e+02, 0.00000000e+00
3.02538387e-02, -2.19125114e-02, -4.90237236e-01, 1.24907166e+02, 0.00000000e+00
3.01027466e-02, -2.19143927e-02, -4.90276664e-01, 1.25789085e+02, 0.00000000e+00
3.00462898e-02, -2.19485406e-02, -4.90420610e-01, 1.26476982e+02, 0.00000000e+00
3.12996879e-02, -2.25738920e-02, -4.91142333e-01, 1.22937065e+02, 0.00000000e+00
3.11392173e-02, -2.25332342e-02, -4.91166294e-01, 1.23516602e+02, 0.00000000e+00
3.12063023e-02, -2.24611480e-02, -4.91044790e-01, 1.22873314e+02, 0.00000000e+00
3.10468208e-02, -2.24350747e-02, -4.91073132e-01, 1.23473671e+02, 0.00000000e+00
3.09813023e-02, -2.25056391e-02, -4.91198331e-01, 1.24136292e+02, 0.00000000e+00
3.12277917e-02, -2.26404574e-02, -4.91254270e-01, 1.23616264e+02, 0.00000000e+00
3.07555050e-02, -2.25448515e-02, -4.91344780e-01, 1.25504463e+02, 0.00000000e+00
3.09130829e-02, -2.25760955e-02, -4.91324902e-01, 1.24852051e+02, 0.00000000e+00
3.08494866e-02, -2.26397496e-02, -4.91445124e-01, 1.25551262e+02, 0.00000000e+00
3.08198519e-02, -2.24807262e-02, -4.91224855e-01, 1.24800941e+02, 0.00000000e+00
3.10037993e-02, -2.26756558e-02, -4.91417676e-01, 1.24944824e+02, 0.00000000e+00
3.09348106e-02, -2.27466784e-02, -4.91542548e-01, 1.25615105e+02, 0.00000000e+00
3.10894307e-02, -2.27898713e-02, -4.91503805e-01, 1.25050514e+02, 0.00000000e+00
3.11589092e-02, -2.27144230e-02, -4.91376728e-01, 1.24348145e+02, 0.00000000e+00
3.34429778e-02, -2.33106986e-02, -4.90004838e-01, 1.18342934e+02, 0.00000000e+00
3.34574170e-02, -2.32399572e-02, -4.89884168e-01, 1.18043625e+02, 0.00000000e+00
3.35000642e-02, -2.34260149e-02, -4.89869833e-01, 1.18507118e+02, 0.00000000e+00
3.34855691e-02, -2.32697278e-02, -4.89742309e-01, 1.17959442e+02, 0.00000000e+00
3.34325247e-02, -2.31185928e-02, -4.89825338e-01, 1.17745583e+02, 0.00000000e+00
3.34122032e-02, -2.31560841e-02, -4.89976674e-01, 1.17934258e+02, 0.00000000e+00
3.13865282e-02, -2.21100543e-02, -4.90241647e-01, 1.20275246e+02, 0.00000000e+00
3.15568261e-02, -2.21336689e-02, -4.90210265e-01, 1.19757141e+02, 0.00000000e+00
3.15089822e-02, -2.21728254e-02, -4.90357310e-01, 1.20228737e+02, 0.00000000e+00
3.16698514e-02, -2.21969690e-02, -4.90334272e-01, 1.19725975e+02, 0.00000000e+00
3.17229219e-02, -2.21576635e-02, -4.90179956e-01, 1.19278900e+02, 0.00000000e+00
3.16063538e-02, -2.21016519e-02, -4.90048617e-01, 1.19341003e+02, 0.00000000e+00
3.14341187e-02, -2.20770426e-02, -4.90086377e-01, 1.19827568e+02, 0.00000000e+00
3.14621329e-02, -2.20467430e-02, -4.89918888e-01, 1.19462128e+02, 0.00000000e+00
3.12637202e-02, -2.20526550e-02, -4.90117610e-01, 1.20343803e+02, 0.00000000e+00
3.13480049e-02, -2.19684914e-02, -4.89463657e-01, 1.19287880e+02, 0.00000000e+00
3.14520039e-02, -2.19879542e-02, -4.89318728e-01, 1.19114372e+02, 0.00000000e+00
3.15198973e-02, -2.20169630e-02, -4.89540428e-01, 1.19003967e+02, 0.00000000e+00
3.16333286e-02, -2.20414512e-02, -4.89331692e-01, 1.18743324e+02, 0.00000000e+00
3.15385498e-02, -2.20053438e-02, -4.89158839e-01, 1.19108391e+02, 0.00000000e+00
2.90575400e-02, -2.37853415e-02, -4.91291702e-01, 1.28264954e+02, 0.00000000e+00
2.91981641e-02, -2.37497427e-02, -4.91423190e-01, 1.28200089e+02, 0.00000000e+00
2.91654635e-02, -2.39177085e-02, -4.91286099e-01, 1.28017853e+02, 0.00000000e+00
2.93155294e-02, -2.36603338e-02, -4.91572380e-01, 1.28219009e+02, 0.00000000e+00
2.91877910e-02, -2.35929489e-02, -4.91508454e-01, 1.28353378e+02, 0.00000000e+00
2.92865299e-02, -2.38870326e-02, -4.91402864e-01, 1.28009491e+02, 0.00000000e+00
2.93535236e-02, -2.38089319e-02, -4.91510898e-01, 1.28060684e+02, 0.00000000e+00
2.92537846e-02, -2.35017650e-02, -4.91605967e-01, 1.28370255e+02, 0.00000000e+00
2.93859784e-02, -2.35633980e-02, -4.91676718e-01, 1.28241867e+02, 0.00000000e+00
2.94229276e-02, -2.37213857e-02, -4.91625249e-01, 1.28095276e+02, 0.00000000e+00
2.95063369e-02, -2.36165337e-02, -4.91740704e-01, 1.28122803e+02, 0.00000000e+00
3.02891694e-02, -2.49718130e-02, -4.91374791e-01, 1.26798615e+02, 0.00000000e+00
3.03659923e-02, -2.50828881e-02, -4.91299659e-01, 1.26637657e+02, 0.00000000e+00
3.02186273e-02, -2.50425357e-02, -4.91256565e-01, 1.26751060e+02, 0.00000000e+00
3.00735254e-02, -2.50015594e-02, -4.91211891e-01, 1.26901062e+02, 0.00000000e+00
3.01429871e-02, -2.49281041e-02, -4.91320580e-01, 1.26965004e+02, 0.00000000e+00
3.02126147e-02, -2.48563513e-02, -4.91439998e-01, 1.26998726e+02, 0.00000000e+00
3.00609320e-02, -2.48023719e-02, -4.91371810e-01, 1.27159569e+02, 0.00000000e+00
3.01595777e-02, -2.47184187e-02, -4.91524816e-01, 1.27147461e+02, 0.00000000e+00
3.04355398e-02, -2.50147693e-02, -4.91414160e-01, 1.26631981e+02, 0.00000000e+00
3.04423012e-02, -2.51972992e-02, -4.91217673e-01, 1.26550331e+02, 0.00000000e+00
3.05151530e-02, -2.51233615e-02, -4.91335571e-01, 1.26522758e+02, 0.00000000e+00
3.02902479e-02, -2.51529347e-02, -4.91182238e-01, 1.26598755e+02, 0.00000000e+00
3.03585809e-02, -2.49048900e-02, -4.91492122e-01, 1.26797050e+02, 0.00000000e+00
3.02902423e-02, -2.47863587e-02, -4.91567761e-01, 1.26967628e+02, 0.00000000e+00
3.05049457e-02, -2.49444433e-02, -4.91528243e-01, 1.26592903e+02, 0.00000000e+00
2.95013078e-02, -2.42088120e-02, -4.91343230e-01, 1.27520714e+02, 0.00000000e+00
2.93782819e-02, -2.41430905e-02, -4.91288930e-01, 1.27608574e+02, 0.00000000e+00
2.94482596e-02, -2.40743496e-02, -4.91399407e-01, 1.27700050e+02, 0.00000000e+00
2.93111969e-02, -2.42169090e-02, -4.91180122e-01, 1.27513794e+02, 0.00000000e+00
2.92540416e-02, -2.40644384e-02, -4.91249472e-01, 1.27746880e+02, 0.00000000e+00
2.93108299e-02, -2.40009129e-02, -4.91340876e-01, 1.27833031e+02, 0.00000000e+00
2.93952264e-02, -2.39423569e-02, -4.91452485e-01, 1.27885376e+02, 0.00000000e+00
2.91791279e-02, -2.41580103e-02, -4.91127849e-01, 1.27652954e+02, 0.00000000e+00
2.95703765e-02, -2.41334122e-02, -4.91460592e-01, 1.27611816e+02, 0.00000000e+00
2.95199212e-02, -2.40033902e-02, -4.91513729e-01, 1.27770927e+02, 0.00000000e+00
2.95527205e-02, -2.43350044e-02, -4.91293728e-01, 1.27386925e+02, 0.00000000e+00
2.96187550e-02, -2.42637936e-02, -4.91405547e-01, 1.27466454e+02, 0.00000000e+00
2.95995530e-02, -2.39321403e-02, -4.91635412e-01, 1.27823090e+02, 0.00000000e+00
2.96486877e-02, -2.40688100e-02, -4.91578877e-01, 1.27679108e+02, 0.00000000e+00
2.96911802e-02, -2.41912957e-02, -4.91525859e-01, 1.27546692e+02, 0.00000000e+00
2.94753723e-02, -2.38680020e-02, -4.91573572e-01, 1.27936584e+02, 0.00000000e+00
2.97228433e-02, -2.39912067e-02, -4.91705835e-01, 1.27720314e+02, 0.00000000e+00
2.96399333e-02, -2.43876502e-02, -4.91331160e-01, 1.27364731e+02, 0.00000000e+00
3.02307662e-02, -2.24965047e-02, -4.91403699e-01, 1.27504250e+02, 0.00000000e+00
3.03147286e-02, -2.24270467e-02, -4.91282851e-01, 1.26961884e+02, 0.00000000e+00
3.04135997e-02, -2.25069132e-02, -4.91390496e-01, 1.26868134e+02, 0.00000000e+00
3.01320963e-02, -2.24176906e-02, -4.91294622e-01, 1.27633217e+02, 0.00000000e+00
3.02128755e-02, -2.23457757e-02, -4.91176993e-01, 1.27102867e+02, 0.00000000e+00
3.04889586e-02, -2.24405434e-02, -4.91267979e-01, 1.26245544e+02, 0.00000000e+00
3.03834490e-02, -2.23545507e-02, -4.91160423e-01, 1.26368965e+02, 0.00000000e+00
3.03350911e-02, -2.25810669e-02, -4.91522312e-01, 1.27357513e+02, 0.00000000e+00
3.01411580e-02, -2.25728992e-02, -4.91529375e-01, 1.27889381e+02, 0.00000000e+00
3.02465092e-02, -2.26763934e-02, -4.91653204e-01, 1.27709702e+02, 0.00000000e+00
3.04361843e-02, -2.26651523e-02, -4.91619468e-01, 1.27195061e+02, 0.00000000e+00
3.05142347e-02, -2.25902162e-02, -4.91498500e-01, 1.26785118e+02, 0.00000000e+00
3.05903852e-02, -2.25223582e-02, -4.91368204e-01, 1.26195549e+02, 0.00000000e+00
3.00457682e-02, -2.24888064e-02, -4.91411120e-01, 1.28047745e+02, 0.00000000e+00
3.07072438e-02, -2.27812771e-02, -4.91697699e-01, 1.26639656e+02, 0.00000000e+00
3.07919383e-02, -2.29034126e-02, -4.91789877e-01, 1.26590935e+02, 0.00000000e+00
3.06307953e-02, -2.28635594e-02, -4.91809100e-01, 1.26966667e+02, 0.00000000e+00
3.09455581e-02, -2.29461230e-02, -4.91750658e-01, 1.26172890e+02, 0.00000000e+00
3.08655929e-02, -2.28158552e-02, -4.91667688e-01, 1.26176765e+02, 0.00000000e+00
3.08642834e-02, -2.30331104e-02, -4.91867840e-01, 1.26588173e+02, 0.00000000e+00
3.07096634e-02, -2.29853448e-02, -4.91895586e-01, 1.26939934e+02, 0.00000000e+00
3.06158215e-02, -2.26823203e-02, -4.91603613e-01, 1.26707848e+02, 0.00000000e+00
3.05372570e-02, -2.27552932e-02, -4.91719097e-01, 1.27053070e+02, 0.00000000e+00
3.07820141e-02, -2.27113739e-02, -4.91575956e-01, 1.26181602e+02, 0.00000000e+00
2.94604432e-02, -2.32809279e-02, -4.91793215e-01, 1.28367935e+02, 0.00000000e+00
2.95971073e-02, -2.33319364e-02, -4.91854191e-01, 1.28240585e+02, 0.00000000e+00
2.94798780e-02, -2.34532040e-02, -4.91775930e-01, 1.28251053e+02, 0.00000000e+00
2.96094604e-02, -2.35227235e-02, -4.91840214e-01, 1.28121643e+02, 0.00000000e+00
2.97279581e-02, -2.34070793e-02, -4.91919726e-01, 1.28096268e+02, 0.00000000e+00
2.95817927e-02, -2.31966078e-02, -4.91841376e-01, 1.28342438e+02, 0.00000000e+00
