[Data],,
X [ m ], Y [ m ], Z [ m ]
0.0305413958 ,-0.0215406064 ,-0.4892872570 
0.0305984039 ,-0.0215358566 ,-0.4891586300 
0.0307088010 ,-0.0215733591 ,-0.4892992970 
0.0305682030 ,-0.0215519220 ,-0.4894274470 
0.0304306038 ,-0.0215335507 ,-0.4893406330 
0.0304430220 ,-0.0215147063 ,-0.4891811010 
0.0294777583 ,-0.0216487888 ,-0.4890336390 
0.0293390583 ,-0.0216845702 ,-0.4889720680 
0.0295858830 ,-0.0215710104 ,-0.4889272450 
0.0294703431 ,-0.0214705803 ,-0.4886472230 
0.0292411707 ,-0.0217349920 ,-0.4890653790 
0.0291959122 ,-0.0217288435 ,-0.4889314170 
0.0290930662 ,-0.0217827279 ,-0.4890613850 
0.0293691438 ,-0.0217061415 ,-0.4891411360 
0.0298417658 ,-0.0215869378 ,-0.4892938140 
0.0300101005 ,-0.0215571187 ,-0.4893604520 
0.0298642777 ,-0.0215875152 ,-0.4894813600 
0.0299692024 ,-0.0215429924 ,-0.4891808030 
0.0297965966 ,-0.0215716511 ,-0.4891322850 
0.0297288597 ,-0.0216187090 ,-0.4893863500 
0.0296729542 ,-0.0216278285 ,-0.4892509280 
0.0303551257 ,-0.0209778566 ,-0.4886741340 
0.0303495247 ,-0.0211375430 ,-0.4887083170 
0.0304872524 ,-0.0210311823 ,-0.4886491600 
0.0311171189 ,-0.0210035685 ,-0.4878762960 
0.0311114304 ,-0.0208368246 ,-0.4878869950 
0.0310736299 ,-0.0210645795 ,-0.4880247410 
0.0310810320 ,-0.0209267884 ,-0.4879995290 
0.0311045051 ,-0.0210247170 ,-0.4872163240 
0.0311556794 ,-0.0211745705 ,-0.4871718290 
0.0311675780 ,-0.0211332384 ,-0.4873333870 
0.0310786627 ,-0.0210653357 ,-0.4870548840 
0.0310641844 ,-0.0208763387 ,-0.4872663020 
0.0310317334 ,-0.0209275186 ,-0.4871112410 
0.0311021823 ,-0.0205972046 ,-0.4876027110 
0.0310556497 ,-0.0204981100 ,-0.4874701800 
0.0311397891 ,-0.0205079466 ,-0.4877903760 
0.0310687367 ,-0.0206675455 ,-0.4874509270 
0.0305849835 ,-0.0204183590 ,-0.4869573120 
0.0306545161 ,-0.0205512922 ,-0.4869038460 
0.0307231992 ,-0.0204855315 ,-0.4870226980 
0.0306678992 ,-0.0203423854 ,-0.4870693980 
0.0305202790 ,-0.0202850811 ,-0.4870126550 
0.0305093415 ,-0.0204909462 ,-0.4868354500 
0.0307481214 ,-0.0202596579 ,-0.4871757920 
0.0306139421 ,-0.0202011168 ,-0.4871173200 
0.0308678858 ,-0.0203282349 ,-0.4872516990 
0.0308347475 ,-0.0201713312 ,-0.4872787590 
0.0307064969 ,-0.0201118831 ,-0.4872141780 
0.0307917036 ,-0.0204086248 ,-0.4871384200 
0.0309702028 ,-0.0204074681 ,-0.4873472450 
0.0309040099 ,-0.0204848200 ,-0.4872220160 
0.0309990924 ,-0.0205708239 ,-0.4873280820 
0.0309476424 ,-0.0202436354 ,-0.4873645900 
0.0307845138 ,-0.0206225179 ,-0.4869755210 
0.0309858359 ,-0.0207842924 ,-0.4871545140 
0.0309947841 ,-0.0209695380 ,-0.4869591000 
0.0302342474 ,-0.0215533506 ,-0.4900608660 
0.0301655568 ,-0.0215432793 ,-0.4899245200 
0.0302997641 ,-0.0215432756 ,-0.4899450540 
0.0303874481 ,-0.0215570405 ,-0.4900497200 
0.0300712865 ,-0.0215574112 ,-0.4900480510 
0.0303461477 ,-0.0215827804 ,-0.4901996550 
0.0301691890 ,-0.0215767380 ,-0.4901991780 
0.0307260063 ,-0.0215796586 ,-0.4895142320 
0.0308092646 ,-0.0215980764 ,-0.4896471800 
0.0306042042 ,-0.0215564612 ,-0.4896421130 
0.0304273013 ,-0.0215384252 ,-0.4895187020 
0.0304344036 ,-0.0215342175 ,-0.4897045490 
0.0307506733 ,-0.0215889644 ,-0.4898197950 
0.0305733886 ,-0.0215544384 ,-0.4898414310 
0.0305426214 ,-0.0215673689 ,-0.4900171760 
0.0304261260 ,-0.0215428788 ,-0.4898936450 
0.0306818970 ,-0.0216228627 ,-0.4901483060 
0.0305056777 ,-0.0215921924 ,-0.4901804630 
0.0307088587 ,-0.0215953607 ,-0.4899801910 
0.0305350199 ,-0.0219569076 ,-0.4907956720 
0.0306134820 ,-0.0218798351 ,-0.4906754490 
0.0307142604 ,-0.0219797976 ,-0.4907743930 
0.0303488802 ,-0.0219395682 ,-0.4908099770 
0.0304468125 ,-0.0220460538 ,-0.4909136000 
0.0301441625 ,-0.0219345354 ,-0.4908332820 
0.0300585534 ,-0.0218423698 ,-0.4907220600 
0.0300278775 ,-0.0220363680 ,-0.4909534160 
0.0302335136 ,-0.0220353659 ,-0.4909335970 
0.0299665108 ,-0.0217681248 ,-0.4906063080 
0.0300335530 ,-0.0216967687 ,-0.4904776810 
0.0298864860 ,-0.0217154007 ,-0.4905042350 
0.0296114292 ,-0.0216347743 ,-0.4899636510 
0.0296303798 ,-0.0216378924 ,-0.4901394840 
0.0300016254 ,-0.0215545241 ,-0.4898750480 
0.0297885127 ,-0.0215996802 ,-0.4896289110 
0.0299476814 ,-0.0215658136 ,-0.4896810650 
0.0296550989 ,-0.0216284338 ,-0.4896822270 
0.0296925995 ,-0.0216266904 ,-0.4895260930 
0.0306760520 ,-0.0218039732 ,-0.4905422330 
0.0308375787 ,-0.0218329709 ,-0.4905161260 
0.0307834465 ,-0.0219070092 ,-0.4906529780 
0.0307361856 ,-0.0217388161 ,-0.4904066620 
0.0305652879 ,-0.0217130706 ,-0.4904365840 
0.0308860838 ,-0.0220028795 ,-0.4907442630 
0.0309868958 ,-0.0221046992 ,-0.4908386170 
0.0309537314 ,-0.0219330117 ,-0.4906180200 
0.0310585126 ,-0.0220319461 ,-0.4907157420 
0.0313211381 ,-0.0219414011 ,-0.4904151560 
0.0312734544 ,-0.0219973736 ,-0.4905588330 
0.0311736241 ,-0.0219090395 ,-0.4904545250 
0.0312201157 ,-0.0218586233 ,-0.4903023240 
0.0313765928 ,-0.0218983106 ,-0.4902684090 
0.0314661115 ,-0.0218211040 ,-0.4897617400 
0.0314455852 ,-0.0218378287 ,-0.4899505970 
0.0316269845 ,-0.0218716394 ,-0.4897084530 
0.0314811654 ,-0.0218201131 ,-0.4896180030 
0.0313218944 ,-0.0217765495 ,-0.4898184840 
0.0313404165 ,-0.0217707176 ,-0.4896460770 
0.0309487786 ,-0.0216366034 ,-0.4896583260 
0.0310442168 ,-0.0216707513 ,-0.4897421600 
0.0309014432 ,-0.0216285195 ,-0.4897977110 
0.0310664047 ,-0.0216728635 ,-0.4895696940 
0.0309038293 ,-0.0216228180 ,-0.4894658920 
0.0311112851 ,-0.0217790157 ,-0.4901911320 
0.0309985857 ,-0.0217047576 ,-0.4900746050 
0.0311388467 ,-0.0217492264 ,-0.4900402130 
0.0310681015 ,-0.0218176953 ,-0.4903397860 
0.0309573058 ,-0.0217343830 ,-0.4902300540 
0.0312636420 ,-0.0218223259 ,-0.4901507790 
0.0315845273 ,-0.0218593869 ,-0.4894954560 
0.0313867107 ,-0.0217911787 ,-0.4894455370 
0.0315051898 ,-0.0218415372 ,-0.4893167320 
0.0313520916 ,-0.0215545129 ,-0.4877393250 
0.0313499346 ,-0.0215170123 ,-0.4875445660 
0.0312866829 ,-0.0214279369 ,-0.4876982270 
0.0309019051 ,-0.0216259155 ,-0.4892640110 
0.0310544893 ,-0.0216788594 ,-0.4891937080 
0.0310557932 ,-0.0216736440 ,-0.4893907900 
0.0309115704 ,-0.0216179639 ,-0.4890691040 
0.0307554770 ,-0.0215705335 ,-0.4891204540 
0.0309404917 ,-0.0216019154 ,-0.4888957140 
0.0310754087 ,-0.0216556378 ,-0.4888316990 
0.0310600884 ,-0.0216734186 ,-0.4890070860 
0.0309737362 ,-0.0215751566 ,-0.4887382980 
0.0317029394 ,-0.0219552573 ,-0.4884808660 
0.0318211690 ,-0.0220198277 ,-0.4883493480 
0.0315570273 ,-0.0218835566 ,-0.4886002240 
0.0318420082 ,-0.0220245048 ,-0.4885436590 
0.0322930478 ,-0.0240420047 ,-0.4913599790 
0.0324435979 ,-0.0239572786 ,-0.4912939670 
0.0321647674 ,-0.0239391569 ,-0.4914094210 
0.0324148759 ,-0.0241595395 ,-0.4913055600 
0.0321554244 ,-0.0241092220 ,-0.4914104340 
0.0330256894 ,-0.0251756068 ,-0.4897953870 
0.0329984725 ,-0.0251503363 ,-0.4899579580 
0.0329498947 ,-0.0252961088 ,-0.4897270200 
0.0329220369 ,-0.0252684206 ,-0.4898824990 
0.0309557412 ,-0.0246514101 ,-0.4915411170 
0.0308930576 ,-0.0245114677 ,-0.4916115400 
0.0310418587 ,-0.0247939546 ,-0.4914605320 
0.0308560412 ,-0.0247605760 ,-0.4914696220 
0.0311239902 ,-0.0246529710 ,-0.4915364090 
0.0310346466 ,-0.0245505404 ,-0.4915925260 
0.0307503510 ,-0.0248548687 ,-0.4913896620 
0.0308104753 ,-0.0249802191 ,-0.4913184050 
0.0306485649 ,-0.0249555875 ,-0.4912910460 
0.0309167467 ,-0.0248957444 ,-0.4913910030 
0.0328715108 ,-0.0254145525 ,-0.4896527830 
0.0327950828 ,-0.0255222321 ,-0.4895863230 
0.0329025164 ,-0.0254474115 ,-0.4895009990 
0.0328376964 ,-0.0253841560 ,-0.4898110930 
0.0328072384 ,-0.0253559705 ,-0.4899680910 
0.0327756368 ,-0.0253287219 ,-0.4901299180 
0.0328899994 ,-0.0252419785 ,-0.4900480510 
0.0321106650 ,-0.0258055218 ,-0.4900535640 
0.0320641585 ,-0.0257628169 ,-0.4902006090 
0.0322538838 ,-0.0257546771 ,-0.4900022750 
0.0319621786 ,-0.0258526988 ,-0.4901005630 
0.0325005241 ,-0.0222984981 ,-0.4888638850 
0.0324742496 ,-0.0223306306 ,-0.4886933860 
0.0323894396 ,-0.0222075768 ,-0.4889678960 
0.0325313322 ,-0.0222706906 ,-0.4890333710 
0.0326046050 ,-0.0224001165 ,-0.4887640180 
0.0326352157 ,-0.0223650932 ,-0.4889334740 
0.0332740732 ,-0.0238345750 ,-0.4884389940 
0.0332921632 ,-0.0237922072 ,-0.4886019230 
0.0332420319 ,-0.0236675609 ,-0.4884859320 
0.0333060622 ,-0.0240234416 ,-0.4883669020 
0.0332173444 ,-0.0236898419 ,-0.4883183540 
0.0332069956 ,-0.0235125702 ,-0.4885254800 
0.0332670137 ,-0.0236267541 ,-0.4886417090 
0.0332373194 ,-0.0234756824 ,-0.4886758330 
0.0331411026 ,-0.0233910978 ,-0.4884057940 
0.0331812017 ,-0.0235375389 ,-0.4883656800 
0.0331678279 ,-0.0233581681 ,-0.4885603190 
0.0330687054 ,-0.0232731514 ,-0.4882951680 
0.0330121368 ,-0.0231261235 ,-0.4883534910 
0.0329880267 ,-0.0231606849 ,-0.4881914850 
0.0331198759 ,-0.0234257001 ,-0.4882402120 
0.0330929793 ,-0.0232410207 ,-0.4884538050 
0.0328477211 ,-0.0227400213 ,-0.4885316190 
0.0328861810 ,-0.0227073375 ,-0.4886865020 
0.0329035558 ,-0.0228679273 ,-0.4884617630 
0.0327788480 ,-0.0226191171 ,-0.4885978100 
0.0328088216 ,-0.0227732081 ,-0.4883716700 
0.0324510112 ,-0.0223651286 ,-0.4885228280 
0.0325735770 ,-0.0224319622 ,-0.4885925050 
0.0323260799 ,-0.0223016106 ,-0.4884475170 
0.0326995887 ,-0.0225075856 ,-0.4886789020 
0.0328147486 ,-0.0225833822 ,-0.4887598450 
0.0327345431 ,-0.0224717576 ,-0.4888415630 
0.0332081281 ,-0.0227608979 ,-0.4893253450 
0.0332926996 ,-0.0228680000 ,-0.4894260470 
0.0332302749 ,-0.0227339193 ,-0.4894966190 
0.0332667083 ,-0.0229039583 ,-0.4892640710 
0.0331372283 ,-0.0226322915 ,-0.4894013700 
0.0331700929 ,-0.0227982178 ,-0.4891630710 
0.0331124924 ,-0.0226657186 ,-0.4892330770 
0.0330014788 ,-0.0225726478 ,-0.4891437590 
0.0328853987 ,-0.0224937964 ,-0.4890673160 
0.0329647884 ,-0.0226194281 ,-0.4889900680 
0.0330676287 ,-0.0227031577 ,-0.4890721440 
0.0330355912 ,-0.0225379653 ,-0.4893125300 
0.0329150073 ,-0.0224571228 ,-0.4892279800 
0.0332111977 ,-0.0231323354 ,-0.4889055490 
0.0332648531 ,-0.0230892189 ,-0.4890559910 
0.0331729352 ,-0.0229901094 ,-0.4889547820 
0.0331632756 ,-0.0231743157 ,-0.4887573720 
0.0332480855 ,-0.0232849680 ,-0.4888662700 
0.0334364623 ,-0.0232703891 ,-0.4894115330 
0.0334454663 ,-0.0233859420 ,-0.4893584850 
0.0334708728 ,-0.0233996101 ,-0.4894937870 
0.0334099531 ,-0.0231300537 ,-0.4894754890 
0.0333840996 ,-0.0231588706 ,-0.4893133640 
0.0334561877 ,-0.0232526157 ,-0.4895684720 
0.0334132873 ,-0.0236885585 ,-0.4890872540 
0.0334622860 ,-0.0238207690 ,-0.4892518820 
0.0334472992 ,-0.0236187261 ,-0.4892440140 
0.0333615132 ,-0.0237654932 ,-0.4888857310 
0.0333489627 ,-0.0235566813 ,-0.4889467060 
0.0332476720 ,-0.0227157418 ,-0.4896679520 
0.0332498774 ,-0.0227077454 ,-0.4898408650 
0.0331656337 ,-0.0225951951 ,-0.4897506830 
0.0333172381 ,-0.0228216723 ,-0.4897545580 
0.0333126970 ,-0.0228425525 ,-0.4895922840 
0.0331566073 ,-0.0226136614 ,-0.4895712440 
0.0330705307 ,-0.0224930607 ,-0.4898371700 
0.0330642276 ,-0.0225039981 ,-0.4900142550 
0.0331648402 ,-0.0225974973 ,-0.4899320900 
0.0330688320 ,-0.0225034263 ,-0.4896577300 
0.0329699069 ,-0.0224060528 ,-0.4897473450 
0.0332435854 ,-0.0227132142 ,-0.4900096950 
0.0332223736 ,-0.0227422360 ,-0.4901912210 
0.0331519991 ,-0.0226141382 ,-0.4901048240 
0.0333143175 ,-0.0228190310 ,-0.4899128080 
0.0333086364 ,-0.0228416566 ,-0.4900923070 
0.0333680920 ,-0.0229197089 ,-0.4898329680 
0.0333774239 ,-0.0229569077 ,-0.4899764660 
0.0333793275 ,-0.0229568835 ,-0.4896966220 
0.0334246606 ,-0.0230683889 ,-0.4898236390 
0.0330516435 ,-0.0225164760 ,-0.4894864560 
0.0329392627 ,-0.0224312916 ,-0.4894000890 
0.0329611190 ,-0.0224174336 ,-0.4895714220 
0.0328589752 ,-0.0223300364 ,-0.4896615740 
0.0327408873 ,-0.0222662780 ,-0.4895915390 
0.0328399315 ,-0.0223385077 ,-0.4894931020 
0.0328159593 ,-0.0223588478 ,-0.4893249570 
0.0327163525 ,-0.0222755522 ,-0.4894200860 
0.0326843821 ,-0.0222958587 ,-0.4892537890 
0.0327881388 ,-0.0223915838 ,-0.4891540110 
0.0326131620 ,-0.0222103335 ,-0.4895226960 
0.0324721448 ,-0.0221575759 ,-0.4894700350 
0.0325790085 ,-0.0222197156 ,-0.4893556240 
0.0325109139 ,-0.0221577790 ,-0.4896331430 
0.0332643874 ,-0.0250207353 ,-0.4889049830 
0.0333068110 ,-0.0248442907 ,-0.4889586270 
0.0333085768 ,-0.0248858575 ,-0.4887685180 
0.0332467481 ,-0.0250098668 ,-0.4891013210 
0.0332800373 ,-0.0250413585 ,-0.4887362720 
0.0332227871 ,-0.0251745600 ,-0.4888654950 
0.0331977978 ,-0.0251525622 ,-0.4890365300 
0.0332265571 ,-0.0250110440 ,-0.4892632070 
0.0332870148 ,-0.0248712692 ,-0.4891747240 
0.0332633629 ,-0.0248960312 ,-0.4893332120 
0.0331753418 ,-0.0251429975 ,-0.4892064930 
0.0333909579 ,-0.0244587138 ,-0.4890799520 
0.0333713852 ,-0.0245708283 ,-0.4891952870 
0.0333819240 ,-0.0244367383 ,-0.4889090960 
0.0333660841 ,-0.0245692041 ,-0.4890148640 
0.0289617591 ,-0.0205251593 ,-0.4842277770 
0.0290155262 ,-0.0203589424 ,-0.4844203000 
0.0288840346 ,-0.0206991099 ,-0.4840671720 
0.0288137253 ,-0.0208318252 ,-0.4839656050 
0.0289086457 ,-0.0209121462 ,-0.4840295910 
0.0290080421 ,-0.0208765492 ,-0.4841231700 
0.0286150947 ,-0.0201636329 ,-0.4858216350 
0.0287154205 ,-0.0201493017 ,-0.4857572320 
0.0287007112 ,-0.0202317759 ,-0.4858803150 
0.0285528488 ,-0.0202318225 ,-0.4859201010 
0.0284795929 ,-0.0201370995 ,-0.4858348670 
0.0285884850 ,-0.0200815666 ,-0.4857259690 
0.0289939269 ,-0.0204783045 ,-0.4861693680 
0.0291517731 ,-0.0204763953 ,-0.4861474340 
0.0288361739 ,-0.0204863064 ,-0.4861814080 
0.0288885999 ,-0.0204018634 ,-0.4860637190 
0.0290488042 ,-0.0204090513 ,-0.4860307870 
0.0286918711 ,-0.0204911679 ,-0.4861788450 
0.0286180656 ,-0.0205907878 ,-0.4862695630 
0.0287392307 ,-0.0204049814 ,-0.4860851170 
0.0283682086 ,-0.0202046614 ,-0.4859271350 
0.0282548387 ,-0.0202845633 ,-0.4860013130 
0.0283107050 ,-0.0204035062 ,-0.4860849080 
0.0298701972 ,-0.0204565208 ,-0.4866150620 
0.0299543887 ,-0.0205141958 ,-0.4864865240 
0.0299497228 ,-0.0204041861 ,-0.4867295620 
0.0297922846 ,-0.0204047803 ,-0.4867487550 
0.0297031086 ,-0.0204576813 ,-0.4866318400 
0.0297978390 ,-0.0204989687 ,-0.4864796700 
0.0271235537 ,-0.0219520871 ,-0.4854916330 
0.0271646492 ,-0.0218758006 ,-0.4856080410 
0.0271371007 ,-0.0220797323 ,-0.4853748380 
0.0270437226 ,-0.0219297931 ,-0.4853888450 
0.0270710941 ,-0.0218222160 ,-0.4855276050 
0.0270337313 ,-0.0220563263 ,-0.4851833280 
0.0291744731 ,-0.0202784985 ,-0.4855735600 
0.0292141419 ,-0.0202709343 ,-0.4853814240 
0.0293213241 ,-0.0203500725 ,-0.4854968490 
0.0290642828 ,-0.0201946348 ,-0.4854789970 
0.0291339643 ,-0.0203052219 ,-0.4857368470 
0.0290155876 ,-0.0202155747 ,-0.4856363240 
0.0292819701 ,-0.0203603785 ,-0.4856730100 
0.0294008777 ,-0.0204350110 ,-0.4857832490 
0.0294232499 ,-0.0204177480 ,-0.4855951960 
0.0295360237 ,-0.0204797462 ,-0.4856980140 
0.0292477962 ,-0.0203899182 ,-0.4858355220 
0.0295212064 ,-0.0204888955 ,-0.4858901800 
0.0293665044 ,-0.0204539541 ,-0.4859508280 
0.0303554889 ,-0.0198858324 ,-0.4871879220 
0.0304114111 ,-0.0200219490 ,-0.4871301350 
0.0305134989 ,-0.0199174024 ,-0.4872116450 
0.0304544624 ,-0.0197790228 ,-0.4872533380 
0.0302957054 ,-0.0197458956 ,-0.4872453210 
0.0309211388 ,-0.0200779065 ,-0.4873822330 
0.0307968203 ,-0.0200138725 ,-0.4873096940 
0.0310131740 ,-0.0199788995 ,-0.4874832330 
0.0292029344 ,-0.0229296386 ,-0.4913803640 
0.0290675741 ,-0.0229806788 ,-0.4913073480 
0.0291031506 ,-0.0228151828 ,-0.4913053510 
0.0293053221 ,-0.0230332147 ,-0.4914517700 
0.0291683711 ,-0.0231067743 ,-0.4913709760 
0.0292450916 ,-0.0227624029 ,-0.4913660290 
0.0293441489 ,-0.0228702500 ,-0.4914437230 
0.0294580963 ,-0.0234302748 ,-0.4914918540 
0.0295853727 ,-0.0234984942 ,-0.4915537830 
0.0294982567 ,-0.0235968009 ,-0.4914566580 
0.0295587331 ,-0.0233249441 ,-0.4915746750 
0.0294303074 ,-0.0232640896 ,-0.4915162320 
0.0293677803 ,-0.0235284250 ,-0.4914024170 
0.0293298457 ,-0.0233662091 ,-0.4914358560 
0.0293953530 ,-0.0231170692 ,-0.4915080670 
0.0294492431 ,-0.0229806397 ,-0.4915176630 
0.0295431744 ,-0.0231306236 ,-0.4915778040 
0.0292983651 ,-0.0231977943 ,-0.4914511740 
0.0305618569 ,-0.0223162677 ,-0.4911871850 
0.0305003263 ,-0.0223984495 ,-0.4912908970 
0.0303879082 ,-0.0223298576 ,-0.4912266730 
0.0304732714 ,-0.0222353768 ,-0.4911104740 
0.0288160015 ,-0.0244695060 ,-0.4906575680 
0.0286808591 ,-0.0244158767 ,-0.4906027620 
0.0287709255 ,-0.0243285485 ,-0.4907073380 
0.0289053842 ,-0.0243813545 ,-0.4907582700 
0.0292043220 ,-0.0233024247 ,-0.4913734500 
0.0291127898 ,-0.0234036408 ,-0.4912874400 
0.0290762465 ,-0.0232372712 ,-0.4913015960 
0.0292368531 ,-0.0234604310 ,-0.4913464780 
0.0290166214 ,-0.0234990492 ,-0.4911984800 
0.0288894512 ,-0.0234321412 ,-0.4911346730 
0.0289874803 ,-0.0233401302 ,-0.4912222030 
0.0291493200 ,-0.0235634334 ,-0.4912551340 
0.0283035301 ,-0.0227636024 ,-0.4907695650 
0.0284136515 ,-0.0226913132 ,-0.4908446370 
0.0283163991 ,-0.0226040725 ,-0.4907522500 
0.0273612347 ,-0.0244869627 ,-0.4887140690 
0.0273941047 ,-0.0243911855 ,-0.4888243680 
0.0274002049 ,-0.0245706029 ,-0.4888021050 
0.0273640621 ,-0.0246354714 ,-0.4886672790 
0.0274965502 ,-0.0250240527 ,-0.4881355760 
0.0274998024 ,-0.0250633676 ,-0.4883230030 
0.0275753122 ,-0.0251533967 ,-0.4881886540 
0.0274344012 ,-0.0248779748 ,-0.4880601470 
0.0273971651 ,-0.0248057563 ,-0.4886482360 
0.0273488015 ,-0.0246908963 ,-0.4885561760 
0.0274085347 ,-0.0246925503 ,-0.4887699480 
0.0274169240 ,-0.0249111410 ,-0.4885511100 
0.0274847168 ,-0.0248303376 ,-0.4888500270 
0.0274771247 ,-0.0249768719 ,-0.4886948470 
0.0282926187 ,-0.0257726852 ,-0.4877616470 
0.0282651000 ,-0.0258026551 ,-0.4879269000 
0.0281832963 ,-0.0256950036 ,-0.4878412780 
0.0283247307 ,-0.0257332046 ,-0.4876048560 
0.0279202368 ,-0.0253912844 ,-0.4877693950 
0.0278390665 ,-0.0252656378 ,-0.4877098800 
0.0278850161 ,-0.0254182182 ,-0.4879283010 
0.0279927850 ,-0.0255027935 ,-0.4878431560 
0.0280268099 ,-0.0254663061 ,-0.4876868720 
0.0279586017 ,-0.0253507458 ,-0.4876204430 
0.0276675709 ,-0.0248581562 ,-0.4875110090 
0.0277246442 ,-0.0250099041 ,-0.4875605700 
0.0277292076 ,-0.0248004142 ,-0.4873742760 
0.0276239626 ,-0.0247006584 ,-0.4874701500 
0.0278594047 ,-0.0254431777 ,-0.4880874160 
0.0279441904 ,-0.0255472064 ,-0.4881659450 
0.0279666260 ,-0.0255280491 ,-0.4880013170 
0.0278420839 ,-0.0254619457 ,-0.4882464410 
0.0277560018 ,-0.0253597703 ,-0.4881703260 
0.0281567182 ,-0.0257190075 ,-0.4880061750 
0.0280491486 ,-0.0256332327 ,-0.4880844950 
0.0280755442 ,-0.0256148614 ,-0.4879192710 
0.0274773818 ,-0.0250352826 ,-0.4885145430 
0.0275479164 ,-0.0251253564 ,-0.4886092540 
0.0275603812 ,-0.0251564179 ,-0.4884547590 
0.0275746584 ,-0.0251192320 ,-0.4887430970 
0.0276452880 ,-0.0251650158 ,-0.4888332490 
0.0277640950 ,-0.0252572820 ,-0.4889297780 
0.0278405380 ,-0.0253981594 ,-0.4888533950 
0.0278259795 ,-0.0254357606 ,-0.4887122510 
0.0277408138 ,-0.0253147259 ,-0.4887828530 
0.0279318821 ,-0.0255195834 ,-0.4887965020 
0.0294227507 ,-0.0215802770 ,-0.4843292830 
0.0293121282 ,-0.0216571316 ,-0.4842527810 
0.0295239016 ,-0.0214927383 ,-0.4844130870 
0.0294225123 ,-0.0217605438 ,-0.4843215350 
0.0294181257 ,-0.0214081556 ,-0.4843450780 
0.0298229288 ,-0.0214001164 ,-0.4846801460 
0.0296829306 ,-0.0211659651 ,-0.4846491220 
0.0297108814 ,-0.0213244595 ,-0.4846057000 
0.0296229403 ,-0.0214091372 ,-0.4845070840 
0.0297346991 ,-0.0214916859 ,-0.4845761360 
0.0293977056 ,-0.0212474242 ,-0.4843596820 
0.0293654278 ,-0.0210817177 ,-0.4843782480 
0.0292801391 ,-0.0211705379 ,-0.4842813910 
0.0306068249 ,-0.0215795320 ,-0.4854390620 
0.0305369515 ,-0.0216421299 ,-0.4853037890 
0.0306550395 ,-0.0217207819 ,-0.4853881300 
0.0306791849 ,-0.0215226393 ,-0.4855959710 
0.0305429772 ,-0.0214270167 ,-0.4854949410 
0.0304845888 ,-0.0214909576 ,-0.4853512940 
0.0307311788 ,-0.0216662642 ,-0.4855298400 
0.0305238515 ,-0.0212328639 ,-0.4856948550 
0.0306509025 ,-0.0213158559 ,-0.4857960340 
0.0305174757 ,-0.0210768469 ,-0.4859243040 
0.0301925912 ,-0.0208163522 ,-0.4858839510 
0.0303120837 ,-0.0208900720 ,-0.4859162570 
0.0302235968 ,-0.0207855422 ,-0.4860225620 
0.0302343275 ,-0.0209054165 ,-0.4857482610 
0.0300808661 ,-0.0207812935 ,-0.4857742190 
0.0300857797 ,-0.0209302716 ,-0.4854376020 
0.0299698431 ,-0.0208639074 ,-0.4853406850 
0.0300697144 ,-0.0211722143 ,-0.4850961270 
0.0303893741 ,-0.0209935755 ,-0.4858405590 
0.0302111506 ,-0.0213352963 ,-0.4851374630 
0.0303047486 ,-0.0214890391 ,-0.4851362110 
0.0304176696 ,-0.0215591844 ,-0.4852178390 
0.0290340614 ,-0.0201248974 ,-0.4850862920 
0.0289267842 ,-0.0200442635 ,-0.4851477440 
0.0289829765 ,-0.0200915318 ,-0.4849568310 
0.0290929731 ,-0.0201899260 ,-0.4849374890 
0.0291251503 ,-0.0201943405 ,-0.4851197600 
0.0290182661 ,-0.0201179944 ,-0.4852294620 
0.0296259001 ,-0.0206285473 ,-0.4850877520 
0.0295486078 ,-0.0204956159 ,-0.4853371380 
0.0295355301 ,-0.0205184519 ,-0.4851547480 
0.0296683554 ,-0.0205684472 ,-0.4854216280 
0.0294356998 ,-0.0204152036 ,-0.4854150120 
0.0294356011 ,-0.0204278082 ,-0.4852311910 
0.0293176565 ,-0.0203374662 ,-0.4852859970 
0.0295529850 ,-0.0204848815 ,-0.4855157140 
0.0292202365 ,-0.0202685706 ,-0.4851587410 
0.0293060411 ,-0.0203469433 ,-0.4850865010 
0.0291809775 ,-0.0202644803 ,-0.4849579930 
0.0291015003 ,-0.0201850440 ,-0.4853028950 
0.0298229586 ,-0.0208332986 ,-0.4851090010 
0.0297037270 ,-0.0207536761 ,-0.4850252870 
0.0297743659 ,-0.0208848901 ,-0.4849675600 
0.0301800203 ,-0.0227115210 ,-0.4847001730 
0.0301793572 ,-0.0225454159 ,-0.4847222860 
0.0300799590 ,-0.0226129964 ,-0.4846656920 
0.0301898737 ,-0.0228897966 ,-0.4846820530 
0.0303112194 ,-0.0227935314 ,-0.4847532510 
0.0300257560 ,-0.0227932781 ,-0.4846255180 
0.0302997995 ,-0.0226176046 ,-0.4847743210 
0.0304044932 ,-0.0225267801 ,-0.4848538640 
0.0303800423 ,-0.0223523118 ,-0.4848798220 
0.0302761793 ,-0.0224525388 ,-0.4847909510 
0.0304214321 ,-0.0226981249 ,-0.4848294560 
0.0296627525 ,-0.0221268665 ,-0.4844740630 
0.0297760796 ,-0.0220175125 ,-0.4845434130 
0.0295405965 ,-0.0220396835 ,-0.4843995570 
0.0295320936 ,-0.0222345609 ,-0.4844057260 
0.0297932997 ,-0.0221958067 ,-0.4845467510 
0.0295517463 ,-0.0228585657 ,-0.4844616650 
0.0294396449 ,-0.0229883231 ,-0.4844359760 
